name,grade,birth_date_hijri,death_date_hijri,reliability_grade
Alathh bin Shar al-Brjmy al-Slyta ( علاثة بن صحار البرجمي السليطي ( رضي الله عنه,Comp.(RA),,,Thiqa
Alathh bin Shar al-Brjmy ( علاثة بن صحار البرجمي من ( رضي الله عنه,Comp.(RA),,,Thiqa
Asam al-Nmyry ( عصام النميري له صحبة ( رضي الله عنه,Comp.(RA),,,Thiqa
'Arayb Abu 'Amr bin 'Arayb ( عريب أبو عمرو ( رضي الله عنه,Comp.(RA),,,Thiqa
'Umarh bint Hzam al-Ansariah Lha ( عمرة بنت حزام الأنصارية ( رضي الله عنها,Comp.(RA),,,Thiqa
Ghudaif bin al-Harith al-Yamani ( غضيف بن الحارث اليماني ( رضي الله عنه,Comp.(RA),,,Thiqa
Fdyk Ata al-Nby Sla al-Lh ( فديك أتي النبي صلي ( رضي الله عنه,Comp.(RA),,,Thiqa
Fitimah Umm Han'i bint Aba ( فاطمة أم هانئ بنت ( رضي الله عنها,Comp.(RA),,,Thiqa
Qryt bin Abi Rmthh ( قريط بن أبي رمثة ( رضي الله عنه,Comp.(RA),,,Thiqa
K'ab bin 'Amr al-Hmdany ( كعب بن عمرو الهمداني ( رضي الله عنه,Comp.(RA),,,Thiqa
Kysan Wald Naf' Sm' al-Nby ( كيسان والد نافع سمع ( رضي الله عنه,Comp.(RA),,,Thiqa
Klyb bin Hzm Yqal In ( كليب بن حزم يقال ( رضي الله عنه,Comp.(RA),,,Thiqa
Karayb bin Abrah ( كريب بن أبرهة الأصبحي ( رضي الله عنه,Comp.(RA),,,Thiqa
Kabsha Grandmother of 'Abdur Rahman ( كبشة جدة عبد الرحمن ( رضي الله عنها,Comp.(RA),,,Thiqa
Lyla al-Ghfaryh Kant Tghzw Ma' ( ليلى الغفارية كانت تغزو ( رضي الله عنها,Comp.(RA),,,Thiqa
Muhammad bin Abi Salmah Wasm ( محمد بن أبي سلمة واسم ( رضي الله عنه,Comp.(RA),,,Thiqa
Muhammad bin Jaryh al-Ansari Yqal ( محمد بن جارية الأنصاري ( رضي الله عنه,Comp.(RA),,,Thiqa
Muhammad bin Qays Abu Rhm ( محمد بن قيس ( رضي الله عنه,Comp.(RA),,,Thiqa
Mua'wiya bin Ayad al-Kndy Yqal ( معاوية بن عياض الكندي ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin 'Amr Abu Hbh ( مالك بن عمرو ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Ahmr al-Jdhamy Skn ( مالك بن أحمر الجذامي ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Akhymr al-Ymamy Skn ( مالك بن أخيمر اليمامي ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Mrdhh al-Ansari ( مالك بن مرضحة الأنصاري ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Azhar ( مالك بن أزهر له ( رضي الله عنه,Comp.(RA),,,Thiqa
Muslim bin 'Abdur Rahman Sm' ( مسلم بن عبد الرحمن سمع ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Mndhr bin al-Harith bin 'Amr ( المنذر بن الحارث ( رضي الله عنه,Comp.(RA),,,Thiqa
Mkhrqh al-Bdy Jlb Bza ( مخرقة العبدي جلب بزا ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Mthna bin Harithh al-Shybany ( المثني بن حارثة الشيباني ( رضي الله عنه,Comp.(RA),,,Thiqa
Mtr bin al-Zar' al-Bdy ( مطر بن الزارع العبدي ( رضي الله عنه,Comp.(RA),,,Thiqa
Mhjn al-D'ila Wald Bsr bin Mhjn ( محجن الدئلي والد بسر ( رضي الله عنه,Comp.(RA),,,Thiqa
Mkhwl al-Bhza Abu al-Qasim al-Slmy ( مخول البهزي أبو القاسم ( رضي الله عنه,Comp.(RA),,,Thiqa
Ma'z S'al al-Nby Sla al-Lh ( ماعز سأل النبي صلي ( رضي الله عنه,Comp.(RA),,,Thiqa
Mnhal bin Mlhan al-Qaysy ( منهال بن ملحان القيسي ( رضي الله عنه,Comp.(RA),,,Thiqa
Ndlh bin Nhsl al-Hrmaza Wlh ( نضلة بن نهصل الحرمازي ( رضي الله عنه,Comp.(RA),,,Thiqa
Nqyrh 'Umar'ah al-Q'qa' bin Aba ( نقيرة امرأة القعقاع ( رضي الله عنها,Comp.(RA),,,Thiqa
Wahub bin Khnysh al-Ta'iy ( وهب بن خنيش الطائي ( رضي الله عنه,Comp.(RA),,,Thiqa
Wahub bin 'Abdullah bin Jnad'h ( وهب بن عبد الله بن جنادة ( رضي الله عنه,Comp.(RA),,,Thiqa
Han'i Abu Malik Qdm Ala ( هانئ أبو مالك قدم ( رضي الله عنه,Comp.(RA),,,Thiqa
Hisham bin Hbysh al-Khza'y ( هشام بن حبيش الخزاعي له ( رضي الله عنه,Comp.(RA),,,Thiqa
Hashim bin 'Utba bin Zama' ( هشام بن عتبة بن زمعة القرشي ( رضي الله عنه,Comp.(RA),,,Thiqa
Yazid bin Mry' al-Ansari ( يزيد بن مريع الأنصاري ( رضي الله عنه,Comp.(RA),,,Thiqa
Yazid bin Kharjh al-Ansari ( يزيد بن خارجة الأنصاري ( رضي الله عنه,Comp.(RA),,,Thiqa
Hlb Wald Qbys'h bin Hlb ( هلب والد قبيصة ( رضي الله عنه,Comp.(RA),,,Thiqa
Ysar Mwla Rswl al-Lh Sla ( يسار مولى رسول الله ( رضي الله عنه,Comp.(RA),,,Thiqa
Y'mr Abu Abi Khzamh ( يعمر أبو أبي خزامة ( رضي الله عنه,Comp.(RA),,,Thiqa
Ysyr Shykh Sm' al-Nby Sla ( يسير شيخ سمع النبي ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Thya al-Ansari ( أبو تحيا الأنصاري ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Hathama al-Dwa ( أبو حثمة العدوي ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Lyla al-Khza'y ( أبو ليلى الخزاعي ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Hnd al-'Ashj'y ( أبو هند الأشجعي ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Umayya Akhw bina J'd'h ( أبو أمية أخو بني ( رضي الله عنه,Comp.(RA),,,Thiqa
Umm 'Abdullah ( أم عبد الله من ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Rabi'yah bin Abi Abd ( أم ربيعة بن أبي ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Hfyd bint al-Harith bin Aba ( أم حفيد بنت الحارث بن أبي ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Slym bint Abi Hkym ( أم سليم بنت أبي ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm S'ad bint 'Amr al-Jhmyh ( أم سعد بنت عمرو ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Abd bint al-Harith bin Yazid ( أم عبد بنت الحارث ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Lyla al-Ansariah ( أم ليلى الأنصارية ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm Mua'dh al-Ansariah ( أم معاذ الأنصارية ( رضي الله عنها,Comp.(RA),,,Thiqa
Umm al-Mndhr al-Dwyh ( أم المنذر العدوية ( رضي الله عنها,Comp.(RA),,,Thiqa
al-Ward bin Khalid ( الورد بن خالد ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdullah bin N'ym al-'Ashj'y ( عبد الله بن نعيم الأشجعي ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amir bin al-Adbt al-'Ashj'y ( عامر بن الأضبط الأشجعي ( رضي الله عنه,Comp.(RA),,,Thiqa
Najyh bin al-A'jm al-'Aslmy Shhd ( ناجية بن الأعجم الأسلمي ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdullah bin Wahb al-'Aslmy ( عبد الله بن وهب الأسلمي ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin Hamza bin Snan ( عمرو بن حمزة ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin Abd Nhm al-'Aslmy ( عمرو بن عبد نهم ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Harith bin Hbal bin Rabi'ya ( الحارث بن حبال ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Jbyr bin Hbal ( مالك بن جبير بن حبال ( رضي الله عنه,Comp.(RA),,,Thiqa
Ma'z bin Malik al-'Aslmy Aslm ( ماعز بن مالك الأسلمي ( رضي الله عنه,Comp.(RA),,,Thiqa
Sa'd bin Abi Dhbab al-Dwsy ( سعد بن أبي ذباب ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Harith bin 'Umayr al-Azdy ( الحارث بن عمير الأزدي ( رضي الله عنه,Comp.(RA),,,Thiqa
Tmym bin Rabi'ya bin Awfy ( تميم بن ربيعة ( رضي الله عنه,Comp.(RA),,,Thiqa
Swyd bin Skhr al-Jhny Aslm ( سويد بن صخر الجهني ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Harith bin 'Abdullah al-Jhny ( الحارث بن عبد الله الجهني ( رضي الله عنه,Comp.(RA),,,Thiqa
Awsjh bin Hrmlh bin Jdhymh ( عوسجة بن حرملة ( رضي الله عنه,Comp.(RA),,,Thiqa
Rwyf' bin Thabit al-Blwy Wkan ( رويفع بن ثابت البلوي ( رضي الله عنه,Comp.(RA),,,Thiqa
Talha bin al-Bra'a bin 'Umayr ( طلحة بن البراء ( رضي الله عنه,Comp.(RA),,,Thiqa
Jmrh bin al-Nu'man bin Hwdhh ( جمرة بن النعمان ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Ndyr bin al-Harith bin 'Alqama ( النضير بن الحارث ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin Abi Aqrb Adrk ( عمرو بن أبي عقرب ( رضي الله عنه,Comp.(RA),,,Thiqa
Wahb bin Khwyld bin Zwylm ( وهب بن خويلد ( رضي الله عنه,Comp.(RA),,,Thiqa
Wahb bin Umayya bin Aby ( وهب بن أمية بن ( رضي الله عنه,Comp.(RA),,,Thiqa
Zfr bin Hrthan bin al-Harith ( زفر بن حرثان ( رضي الله عنه,Comp.(RA),,,Thiqa
Mdrs bin Sufyan bin Khfajh ( مضرس بن سفيان ( رضي الله عنه,Comp.(RA),,,Thiqa
Hdhyfh bin al-Yman al-Azdy ( حذيفة بن اليمان الأزدي ( رضي الله عنه,Comp.(RA),,,Thiqa
Yazid bin Abd al-Mdan bin al-Dyan ( يزيد بن عبد المدان ( رضي الله عنه,Comp.(RA),,,Thiqa
Thamama bin Athal bin Al-Nu'man ( ثمامة بن أثال ( رضي الله عنه,Comp.(RA),,,Thiqa
Mharb bin Mzyd'h bin Malik ( محارب بن مزيدة ( رضي الله عنه,Comp.(RA),,,Thiqa
'Ubaid'h bin Malik bin Hmam ( عبيدة بن مالك ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin Abd Qays ( عمرو بن عبد قيس ( رضي الله عنه,Comp.(RA),,,Thiqa
Tryf bin Aban bin Salmah ( طريف بن أبان ( رضي الله عنه,Comp.(RA),,,Thiqa
Khzymh bin Abd 'Amr ( خزيمة بن عبد عمرو ( رضي الله عنه,Comp.(RA),,,Thiqa
Hmam bin Mua'wiya bin Shbabh ( همام بن معاوية ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdur Rahman bin Mqrn W'akhwhm  ( عبد الرحمن بن مقرن ( رضي الله عنه,Comp.(RA),,,Thiqa
'Ubaid'h bin Khalid al-Mharby Whw ( عبيدة بن خالد المحاربي ( رضي الله عنه,Comp.(RA),,,Thiqa
Ghalb bin Abjr al-Mzny ( غالب بن ابجر المزني ( رضي الله عنه,Comp.(RA),,,Thiqa
Sa'd bin Bjyr bin Mua'wiya ( سعد بن بجير بن ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin al-Ahtm bin Smy ( عمرو بن الأهتم ( رضي الله عنه,Comp.(RA),,,Thiqa
Qtad'h bin al-A'wr bin Sa'd'h ( قتادة بن الأعور ( رضي الله عنه,Comp.(RA),,,Thiqa
Sahl bin Skhr bin Waqd ( سهل بن صخر بن ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdullah bin al-'Aswad al-Sdwsy ( عبد الله بن الأسود ( رضي الله عنه,Comp.(RA),,,Thiqa
Bashyr bin Zayd al-Db'y ( بشير بن زيد الضبعي ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdullah bin Ma'rd al-Bahly ( عبد الله بن معرض ( رضي الله عنه,Comp.(RA),,,Thiqa
Jabir bin 'Abdullah bin Jabir ( جابر بن عبد الله بن جابر ( رضي الله عنه,Comp.(RA),,,Thiqa
Bin Ms'd'h Sahb al-Jywsh ( بن مسعدة صاحب الجيوش ( رضي الله عنه,Comp.(RA),,,Thiqa
'Amr bin Malik al-Ky W'akhwalh ( عمرو بن مالك العكي ( رضي الله عنه,Comp.(RA),,,Thiqa
'Abdur Rahman bin Adys al-Blwy ( عبد الرحمن بن عديس ( رضي الله عنه,Comp.(RA),,,Thiqa
al-Dhak bin Sufyan bin al-Harith ( الضحاك بن سفيان بن الحارث ( رضي الله عنه,Comp.(RA),,,Thiqa
Bin Abi al-Wja'a al-Slmy ( بن أبي العوجاء ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Husayn al-Slmy ( أبو حصين السلمي ( رضي الله عنه,Comp.(RA),,,Thiqa
Mas'ud bin Rkhylh bin Aa'idh ( مسعود بن رخيلة ( رضي الله عنه,Comp.(RA),,,Thiqa
Jaryh bin Hmyl bin Nshbh ( جارية بن حميل ( رضي الله عنه,Comp.(RA),,,Thiqa
'Uqba bin Jrwh ( عقبة بن جروة ( رضي الله عنه,Comp.(RA),,,Thiqa
Sufyan bin Hmam ( سفيان بن همام ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu al-Khtab ( أبو الخطاب قال ( رضي الله عنه,Comp.(RA),,,Thiqa
Bin Sylan ( بن سيلان قال ( رضي الله عنه,Comp.(RA),,,Thiqa
'Umayr Dhw Mran Whw Jd ( عمير ذو مران ( رضي الله عنه,Comp.(RA),,,Thiqa
Malik bin Hyd'h bin Mua'wiya ( مالك بن حيدة ( رضي الله عنه,Comp.(RA),,,Thiqa
Alathh bin Shjar al-Slyty ( علاثة بن شجار ( رضي الله عنه,Comp.(RA),,,Thiqa
Hryth bin Hsan al-Shybany Wafd ( حريث بن حسان ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Hyh al-Tmymy ( أبو حية التميمي ( رضي الله عنه,Comp.(RA),,,Thiqa
Aban al-Mharby ( أبان المحاربي من ( رضي الله عنه,Comp.(RA),,,Thiqa
Snan bin Ghrfh ( سنان بن غرفة ( رضي الله عنه,Comp.(RA),,,Thiqa
Mazn bin Khythmh Akhbrt ( مازن بن خيثمة ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Sufyan Mdlwk Akhbrna Sulaiman ( أبو سفيان مدلوك ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Maryam al-Ghsany Whw Jd ( أبو مريم الغساني ( رضي الله عنه,Comp.(RA),,,Thiqa
Abu Zm'h al-Blwy Akhbrt ( أبو زمعة البلوي ( رضي الله عنه,Comp.(RA),,,Thiqa
Abrhh al-Hbshy ( أبرهة الحبشي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Abrhh bin Shrhbyl bin Abrhh bin al-Sbah ( أبرهة بن شرحبيل بن أبرهة بن الصباح ( رضي الله عنه,Comp.(RA),,,Thiqa
Abrhh bin al-Sbah al-Hbshy ( أبرهة بن الصباح الحبشي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubaid bin Aswad Ahd ( أبيض بن أسود أحد  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubaid bin Hna bin Mua'wiya Abu ( أبيض بن هنى بن معاوية أبو  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubaid al-Jny Wq' ( أبيض الجني وقع  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin Umayya bin Hrthan bin al-'Askr ( أبي بن أمية بن حرثان بن الاسكر ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubaid (no identity) ( أبيض غير منسوب  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin Shryq ( أبي بن شريق  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin Ajlan al-Bahly Akhw Aby ( أبي بن عجلان الباهلي أخو أبي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin al-Qshb al-Azdy ( أبي بن القشب الأزدي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin K'ab bin Abd Thwr ( أبي بن كعب بن عبد ثور  ( رضي الله عنه,Comp.(RA),,,Thiqa
Abyr Bmwhd'h Msghra bin Yazid bin Abd ( أبير بموحدة مصغرا بن يزيد بن عبد ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubaid bin Hna ( أبيض بن هنى  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin Ashym al-Nhshly Syd biny ( أبي بن أشيم النهشلي سيد بني  ( رضي الله عنه,Comp.(RA),,,Thiqa
Aban al-Bdy Frq bin Mnd'h Bynh ( أبان العبدي فرق بن منده بينه  ( رضي الله عنه,Comp.(RA),,,Thiqa
Abjr al-Mzny Akhrjh bin Mnd'h Brwayh ( أبجر المزني أخرجه بن منده برواية  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ubayy bin Lba Awrd'h bin Qan' ( أبي بن لبى أورده بن قانع  ( رضي الله عنه,Comp.(RA),,,Thiqa
Athwb Bwzn al-Dhy Qblh W'aakhrh Mwhd'h ( أثوب بوزن الذي قبله وآخره موحدة  ( رضي الله عنه,Comp.(RA),,,Thiqa
Athylh al-Khza'y ( أثيلة الخزاعي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ajmd bin Ajyan Bjym Wmthnah Thtanyh ( أجمد بن عجيان بجيم ومثناة تحتانية  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr bin Slym Wqyl Slym bin Ahmr ( أحمر بن سليم وقيل سليم بن أحمر ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr bin Swa'a bin Ady bin Mrh ( أحمر بن سواء بن عدي بن مرة ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr Abu Asyb Mshhwr Bknyt'h Wwq' ( أحمر أبو عسيب مشهور بكنيته ووقع  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr bin Qtn al-Hmdany Shykh Shhd ( أحمر بن قطن الهمداني شيخ شهد  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr bin Mazn bin Aws bin al-Nabghh ( أحمر بن مازن بن أوس بن النابغة ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr bin Mua'wiya bin Slym bin L'ay ( أحمر بن معاوية بن سليم بن لأي ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahmr Mwla Umm Salmah Qyl ( أحمر مولى أم سلمة قيل  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ahyhh Bmhmltyn Msghra bin al-Jlah Bdm ( أحيحة بمهملتين مصغرا بن الجلاح بضم  ( رضي الله عنه,Comp.(RA),,,Thiqa
Ad'hm bin Hzrh al-Lkhmy al-Rashidy ( أدهم بن حظرة اللخمي الراشدي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Arbd bin Jbyr Wqyl bin Hamza ( أربد بن جبير وقيل بن حمزة  ( رضي الله عنه,Comp.(RA),,,Thiqa
Arbd bin Mkhshy Ykna Abi Mkhshy ( أربد بن مخشي يكنى أبا مخشي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Arbd Khadm Rswl al-Lh Sla al-Lh ( أربد خادم رسول الله صلى الله  ( رضي الله عنه,Comp.(RA),,,Thiqa
Artah bin al-Harith ( أرطاة بن الحارث  ( رضي الله عنه,Comp.(RA),,,Thiqa
Artah bin K'ab bin Shrahyl bin K'ab ( أرطاة بن كعب بن شراحيل بن كعب ( رضي الله عنه,Comp.(RA),,,Thiqa
Azhar bin Khmys'h ( أزهر بن خميصة  ( رضي الله عنه,Comp.(RA),,,Thiqa
Azhar bin Mnqr ( أزهر بن منقر  ( رضي الله عنه,Comp.(RA),,,Thiqa
Usamah al-Hnfy ( أسامة الحنفي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin Asyd bin Abi Anas ( أسد بن أسيد بن أبي أناس  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin Khwyld ( أسد بن خويلد  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin Khzymh ( أسد بن خزيمة  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin Harithh al-Klby Thm al-Lymy ( أسد بن حارثة الكلبي ثم العليمي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin 'Abdullah ( أسد بن عبد الله  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad bin K'ab al-Qrzy ( أسد بن كعب القرظي  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad Wyqal Asyd Baltsghyr bin Y'mr ( أسد ويقال أسيد بالتصغير بن يعمر  ( رضي الله عنه,Comp.(RA),,,Thiqa
Asad Mwla Rswl al-Lh Sla al-Lh ( أسد مولى رسول الله صلى الله  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Harithh bin Lwdhan bin Abd ( أسعد بن حارثة بن لوذان بن عبد ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Harithh al-Ansari al-Sa'dy ( أسعد بن حارثة الأنصاري الساعدي  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Hram al-Khzrjy Ahd Qtlh ( أسعد بن حرام الخزرجي أحد قتلة  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd al-Khyr Skn al-Sham ( أسعد الخير سكن الشام  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Zrarh ( أسعد بن زرارة  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Zayd bin al-Fak'h Y'aty ( أسعد بن زيد بن الفاكه يأتي  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Salamh al-'Ashhly al-Ansari ( أسعد بن سلامة الأشهلي الأنصاري  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin 'Abdullah bin Malik ( أسعد بن عبد الله بن مالك  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Yrbw' al-Ansari al-Khzrjy al-Sa ( أسعد بن يربوع الأنصاري الخزرجي الساعدي  ( رضي الله عنه,Comp.(RA),,,Thiqa
As'd bin Atyh bin Ubaid bin Bjalh ( أسعد بن عطية بن عبيد بن بجالة ( رضي الله عنه,Comp.(RA),,,Thiqa
Aslm bin Jbyrh bin Husayn bin Jbyrh ( أسلم بن جبيرة بن حصين بن جبيرة ( رضي الله عنه,Comp.(RA),,,Thiqa
Aslm bin Husayn Mda ( أسلم بن حصين مضى  ( رضي الله عنه,Comp.(RA),,,Thiqa
Aslm bin al-Harith bin Abd al-Mtlb ( أسلم بن الحارث بن عبد المطلب  ( رضي الله عنه,Comp.(RA),,,Thiqa
Aslm Khadm Rswl al-Lh Sla al-Lh ( أسلم خادم رسول الله صلى الله  ( رضي الله عنه,Comp.(RA),,,Thiqa
